replicate,null_attr_pct
287,28.78705219130751
288,28.623386070194577
289,29.041643935260957
290,29.22349518094199
291,29.16893980723768
292,28.877977814148025
293,28.96890343698854
294,29.18712493180578
295,29.18712493180578
296,29.64175304600837
297,29.45990180032733
298,28.877977814148025
299,28.51427532278596
300,29.296235679214405
301,28.823422440443718
302,28.7143116930351
303,29.22349518094199
304,29.278050554646303
305,29.623567921440262
306,29.859974540825608
307,29.205310056373886
308,28.587015821058376
309,29.587197672304054
310,29.041643935260957
311,29.714493544280778
312,29.78723404255319
313,28.7324968176032
314,29.714493544280778
315,28.696126568466994
316,29.132569558101473
317,29.18712493180578
318,29.041643935260957
319,29.38716130205492
320,29.45990180032733
321,28.550645571922168
322,29.60538279687216
323,29.278050554646303
324,28.78705219130751
325,29.350791052918712
326,29.8417894162575
327,28.696126568466994
328,28.823422440443718
329,29.205310056373886
330,29.15075468266958
331,28.11420258228769
332,28.841607565011824
333,29.078014184397162
334,29.514457174031644
335,29.18712493180578
336,27.805055464629934
337,29.659938170576467
338,28.859792689579923
339,28.53246044735406
340,29.15075468266958
341,28.60520094562648
342,28.768867066739407
343,28.423349699945444
344,29.56901254773595
345,28.07783233315148
346,29.132569558101473
347,28.7324968176032
348,29.096199308965264
349,30.27823240589198
350,28.89616293871613
351,28.914348063284233
352,29.89634478996181
353,29.623567921440262
354,28.89616293871613
355,28.696126568466994
356,28.841607565011824
357,28.96890343698854
358,30.09638116021095
359,29.205310056373886
360,28.33242407710493
361,28.386979450809235
362,28.805237315875615
363,28.96890343698854
364,28.29605382796872
365,29.278050554646303
366,28.49609019821786
367,28.768867066739407
368,29.132569558101473
369,29.532642298599743
370,28.477905073649758
371,28.987088561556646
372,28.550645571922168
373,28.7143116930351
374,29.296235679214405
375,29.278050554646303
376,29.132569558101473
377,29.696308419712675
378,28.459719949081652
379,29.350791052918712
380,28.60520094562648
381,29.132569558101473
382,29.532642298599743
383,29.659938170576467
384,29.023458810692855
385,28.93253318785234
386,29.98727041280233
387,29.15075468266958
388,28.205128205128204
389,29.132569558101473
390,30.09638116021095
391,29.45990180032733
392,28.40516457537734
393,29.023458810692855
394,28.89616293871613
395,28.29605382796872
396,29.314420803782504
397,29.750863793416986
398,29.60538279687216
399,29.405346426623026
400,29.11438443353337
401,29.659938170576467
402,29.532642298599743
403,29.33260592835061
404,28.368794326241137
405,28.805237315875615
406,29.132569558101473
407,28.67794144389889
408,28.89616293871613
409,29.350791052918712
410,29.041643935260957
411,30.187306783051465
412,29.11438443353337
413,29.16893980723768
414,29.314420803782504
415,29.33260592835061
416,28.477905073649758
417,28.350609201673034
418,29.550827423167846
419,29.769048917985085
420,29.714493544280778
421,28.11420258228769
422,29.18712493180578
423,28.914348063284233
424,29.805419167121293
425,30.241862156755772
426,29.587197672304054
427,28.841607565011824
428,29.8236042916894
